run_id,repeat,system,query,concurrency,request_id,success,status,latency_ms,error
20260527-205309,1,spin,,100,16929,true,200,603.193,
20260527-205309,1,spin,,100,16938,true,200,601.898,
20260527-205309,1,spin,,100,16932,true,200,603.719,
20260527-205309,1,spin,,100,16943,true,200,636.609,
20260527-205309,1,spin,,100,16939,true,200,649.963,
20260527-205309,1,spin,,100,16953,true,200,647.749,
20260527-205309,1,spin,,100,16931,true,200,663.689,
20260527-205309,1,spin,,100,16942,true,200,660.731,
20260527-205309,1,spin,,100,16944,true,200,652.897,
20260527-205309,1,spin,,100,16955,true,200,651.734,
20260527-205309,1,spin,,100,16945,true,200,658.426,
20260527-205309,1,spin,,100,16948,true,200,657.926,
20260527-205309,1,spin,,100,16959,true,200,661.147,
20260527-205309,1,spin,,100,16956,true,200,700.627,
20260527-205309,1,spin,,100,16957,true,200,703.309,
20260527-205309,1,spin,,100,16954,true,200,711.452,
20260527-205309,1,spin,,100,16950,true,200,719.461,
20260527-205309,1,spin,,100,16961,true,200,718.163,
20260527-205309,1,spin,,100,16965,true,200,717.607,
20260527-205309,1,spin,,100,16962,true,200,719.274,
20260527-205309,1,spin,,100,16960,true,200,720.073,
20260527-205309,1,spin,,100,16963,true,200,720.681,
20260527-205309,1,spin,,100,16951,true,200,730.476,
20260527-205309,1,spin,,100,16952,true,200,773.425,
20260527-205309,1,spin,,100,16968,true,200,769.093,
20260527-205309,1,spin,,100,16958,true,200,779.136,
20260527-205309,1,spin,,100,16964,true,200,785.051,
20260527-205309,1,spin,,100,17041,true,200,516.899,
20260527-205309,1,spin,,100,17042,true,200,513.553,
20260527-205309,1,spin,,100,17015,true,200,733.349,
20260527-205309,1,spin,,100,17044,true,200,515.776,
20260527-205309,1,spin,,100,17043,true,200,527.075,
20260527-205309,1,spin,,100,17040,true,200,543.365,
20260527-205309,1,spin,,100,17051,true,200,502.722,
20260527-205309,1,spin,,100,17057,true,200,482.524,
20260527-205309,1,spin,,100,17088,true,200,274.391,
20260527-205309,1,spin,,100,17089,true,200,247.163,
20260527-205309,1,spin,,100,17094,true,200,228.036,
20260527-205309,1,spin,,100,17092,true,200,234.109,
20260527-205309,1,spin,,100,17013,true,200,827.888,
20260527-205309,1,spin,,100,17096,true,200,232.175,
20260527-205309,1,spin,,100,17097,true,200,242.046,
20260527-205309,1,spin,,100,17016,true,200,840.164,
20260527-205309,1,spin,,100,17100,true,200,237.891,
20260527-205309,1,spin,,100,17087,true,200,366.236,
20260527-205309,1,spin,,100,17099,true,200,257.596,
20260527-205309,1,spin,,100,17101,true,200,258.401,
20260527-205309,1,spin,,100,17045,true,200,695.504,
20260527-205309,1,spin,,100,17102,true,200,264.204,
20260527-205309,1,spin,,100,17103,true,200,267.753,
20260527-205309,1,spin,,100,17104,true,200,270.422,
20260527-205309,1,spin,,100,17098,true,200,339.149,
20260527-205309,1,spin,,100,17017,true,200,936.408,
20260527-205309,1,spin,,100,17058,true,200,672.104,
20260527-205309,1,spin,,100,17052,true,200,705.434,
20260527-205309,1,spin,,100,17062,true,200,631.852,
20260527-205309,1,spin,,100,17090,true,200,436.347,
20260527-205309,1,spin,,100,17095,true,200,425.901,
20260527-205309,1,spin,,100,17046,true,200,795.498,
20260527-205309,1,spin,,100,17014,true,200,1024.327,
20260527-205309,1,spin,,100,17093,true,200,434.684,
20260527-205309,1,spin,,100,17018,true,200,1023.137,
20260527-205309,1,spin,,100,17091,true,200,454.245,
20260527-205309,1,spin,,100,17059,true,200,727.226,
20260527-205309,1,spin,,100,17053,true,200,787.202,
20260527-205309,1,spin,,100,17063,true,200,736.038,
20260527-205309,1,spin,,100,17049,true,200,835.583,
20260527-205309,1,spin,,100,17047,true,200,878.096,
20260527-205309,1,spin,,100,17061,true,200,750.452,
20260527-205309,1,spin,,100,17060,true,200,757.124,
20260527-205309,1,spin,,100,17056,true,200,820.967,
20260527-205309,1,spin,,100,17019,true,200,1070.641,
20260527-205309,1,spin,,100,17050,true,200,850.694,
20260527-205309,1,spin,,100,17055,true,200,866.997,
20260527-205309,1,spin,,100,17029,true,200,1047.801,
20260527-205309,1,spin,,100,17075,true,200,749.290,
20260527-205309,1,spin,,100,17048,true,200,964.745,
20260527-205309,1,spin,,100,17064,true,200,837.155,
20260527-205309,1,spin,,100,17081,true,200,703.101,
20260527-205309,1,spin,,100,17038,true,200,1051.716,
20260527-205309,1,spin,,100,17034,true,200,1074.509,
20260527-205309,1,spin,,100,17037,true,200,1062.508,
20260527-205309,1,spin,,100,17054,true,200,931.083,
20260527-205309,1,spin,,100,17078,true,200,833.573,
20260527-205309,1,spin,,100,17020,true,200,1231.374,
20260527-205309,1,spin,,100,17065,true,200,941.389,
20260527-205309,1,spin,,100,17076,true,200,866.902,
20260527-205309,1,spin,,100,17025,true,200,1249.194,
20260527-205309,1,spin,,100,17079,true,200,837.941,
20260527-205309,1,spin,,100,17082,true,200,821.372,
20260527-205309,1,spin,,100,17035,true,200,1187.547,
20260527-205309,1,spin,,100,17039,true,200,1133.838,
20260527-205309,1,spin,,100,17030,true,200,1200.037,
20260527-205309,1,spin,,100,17077,true,200,927.045,
20260527-205309,1,spin,,100,17110,true,200,687.703,
20260527-205309,1,spin,,100,17024,true,200,1330.816,
20260527-205309,1,spin,,100,17021,true,200,1358.232,
20260527-205309,1,spin,,100,17084,true,200,904.581,
20260527-205309,1,spin,,100,17080,true,200,920.685,
20260527-205309,1,spin,,100,17112,true,200,703.054,
20260527-205309,1,spin,,100,17031,true,200,1292.351,
20260527-205309,1,spin,,100,17085,true,200,917.697,
20260527-205309,1,spin,,100,17111,true,200,723.661,
20260527-205309,1,spin,,100,17113,true,200,745.312,
20260527-205309,1,spin,,100,17115,true,200,754.193,
20260527-205309,1,spin,,100,17114,true,200,759.790,
20260527-205309,1,spin,,100,17117,true,200,745.573,
20260527-205309,1,spin,,100,17116,true,200,766.287,
20260527-205309,1,spin,,100,17119,true,200,723.145,
20260527-205309,1,spin,,100,17118,true,200,765.012,
20260527-205309,1,spin,,100,17125,true,200,692.779,
20260527-205309,1,spin,,100,17126,true,200,695.795,
20260527-205309,1,spin,,100,17127,true,200,690.537,
20260527-205309,1,spin,,100,17128,true,200,710.352,
20260527-205309,1,spin,,100,17026,true,200,1488.542,
20260527-205309,1,spin,,100,17083,true,200,1057.168,
20260527-205309,1,spin,,100,17066,true,200,1197.633,
20260527-205309,1,spin,,100,17022,true,200,1519.425,
20260527-205309,1,spin,,100,17133,true,200,670.023,
20260527-205309,1,spin,,100,17134,true,200,671.092,
20260527-205309,1,spin,,100,17032,true,200,1452.734,
20260527-205309,1,spin,,100,17086,true,200,1070.975,
20260527-205309,1,spin,,100,17036,true,200,1447.216,
20260527-205309,1,spin,,100,17141,true,200,647.625,
20260527-205309,1,spin,,100,17139,true,200,658.965,
20260527-205309,1,spin,,100,17140,true,200,655.138,
20260527-205309,1,spin,,100,17142,true,200,644.581,
20260527-205309,1,spin,,100,17143,true,200,646.435,
20260527-205309,1,spin,,100,17145,true,200,647.905,
20260527-205309,1,spin,,100,17120,true,200,879.169,
20260527-205309,1,spin,,100,17146,true,200,650.876,
20260527-205309,1,spin,,100,17144,true,200,659.324,
20260527-205309,1,spin,,100,17147,true,200,658.377,
20260527-205309,1,spin,,100,17027,true,200,1636.817,
20260527-205309,1,spin,,100,17148,true,200,681.545,
20260527-205309,1,spin,,100,17129,true,200,841.491,
20260527-205309,1,spin,,100,17067,true,200,1351.744,
20260527-205309,1,spin,,100,17023,true,200,1671.124,
20260527-205309,1,spin,,100,17033,true,200,1594.808,
20260527-205309,1,spin,,100,17151,true,200,645.487,
20260527-205309,1,spin,,100,17135,true,200,823.242,
20260527-205309,1,spin,,100,17152,true,200,642.189,
20260527-205309,1,spin,,100,17155,true,200,646.526,
20260527-205309,1,spin,,100,17158,true,200,657.915,
20260527-205309,1,spin,,100,17159,true,200,634.743,
20260527-205309,1,spin,,100,17160,true,200,619.128,
20260527-205309,1,spin,,100,17161,true,200,605.847,
20260527-205309,1,spin,,100,17162,true,200,612.212,
20260527-205309,1,spin,,100,17163,true,200,613.823,
20260527-205309,1,spin,,100,17164,true,200,608.147,
20260527-205309,1,spin,,100,17121,true,200,1023.495,
20260527-205309,1,spin,,100,17165,true,200,612.626,
20260527-205309,1,spin,,100,17166,true,200,618.288,
20260527-205309,1,spin,,100,17068,true,200,1493.008,
20260527-205309,1,spin,,100,17130,true,200,984.549,
20260527-205309,1,spin,,100,17028,true,200,1797.412,
20260527-205309,1,spin,,100,17149,true,200,805.887,
20260527-205309,1,spin,,100,17167,true,200,665.588,
20260527-205309,1,spin,,100,17136,true,200,959.642,
20260527-205309,1,spin,,100,17168,true,200,672.269,
20260527-205309,1,spin,,100,17153,true,200,790.318,
20260527-205309,1,spin,,100,17169,true,200,616.699,
20260527-205309,1,spin,,100,17156,true,200,793.479,
20260527-205309,1,spin,,100,17150,true,200,868.185,
20260527-205309,1,spin,,100,17170,true,200,658.150,
20260527-205309,1,spin,,100,17131,true,200,1056.575,
20260527-205309,1,spin,,100,17137,true,200,1017.785,
20260527-205309,1,spin,,100,17123,true,200,1145.216,
20260527-205309,1,spin,,100,17132,true,200,1057.859,
20260527-205309,1,spin,,100,17124,true,200,1150.546,
20260527-205309,1,spin,,100,17154,true,200,866.210,
20260527-205309,1,spin,,100,17157,true,200,851.881,
20260527-205309,1,spin,,100,17074,true,200,1543.376,
20260527-205309,1,spin,,100,17105,true,200,1359.808,
20260527-205309,1,spin,,100,17138,true,200,1084.914,
20260527-205309,1,spin,,100,17122,true,200,1214.173,
20260527-205309,1,spin,,100,17109,true,200,1324.060,
20260527-205309,1,spin,,100,17108,true,200,1369.527,
20260527-205309,1,spin,,100,17107,true,200,1377.093,
20260527-205309,1,spin,,100,17073,true,200,1613.686,
20260527-205309,1,spin,,100,17072,true,200,1616.265,
20260527-205309,1,spin,,100,17071,true,200,1621.028,
20260527-205309,1,spin,,100,17106,true,200,1396.768,
20260527-205309,1,spin,,100,17187,true,200,664.823,
20260527-205309,1,spin,,100,17069,true,200,1684.905,
20260527-205309,1,spin,,100,17175,true,200,779.461,
20260527-205309,1,spin,,100,17070,true,200,1680.376,
20260527-205309,1,spin,,100,17188,true,200,674.434,
20260527-205309,1,spin,,100,17189,true,200,650.498,
20260527-205309,1,spin,,100,17191,true,200,643.750,
20260527-205309,1,spin,,100,17200,true,200,570.445,
20260527-205309,1,spin,,100,17190,true,200,658.685,
20260527-205309,1,spin,,100,17192,true,200,664.900,
20260527-205309,1,spin,,100,17179,true,200,813.940,
20260527-205309,1,spin,,100,17208,true,200,592.116,
20260527-205309,1,spin,,100,17209,true,200,567.493,
20260527-205309,1,spin,,100,17201,true,200,665.550,
20260527-205309,1,spin,,100,17216,true,200,574.517,
20260527-205309,1,spin,,100,17210,true,200,604.719,
20260527-205309,1,spin,,100,17221,true,200,533.342,
20260527-205309,1,spin,,100,17226,true,200,513.570,
20260527-205309,1,spin,,100,17230,true,200,484.046,
20260527-205309,1,spin,,100,17234,true,200,471.125,
20260527-205309,1,spin,,100,17235,true,200,554.348,
20260527-205309,1,spin,,100,17236,true,200,573.904,
20260527-205309,1,spin,,100,17171,true,200,1089.936,
20260527-205309,1,spin,,100,17242,true,200,535.467,
20260527-205309,1,spin,,100,17240,true,200,545.234,
20260527-205309,1,spin,,100,17243,true,200,539.540,
20260527-205309,1,spin,,100,17241,true,200,551.169,
20260527-205309,1,spin,,100,17239,true,200,561.229,
20260527-205309,1,spin,,100,17244,true,200,547.026,
20260527-205309,1,spin,,100,17193,true,200,957.895,
20260527-205309,1,spin,,100,17180,true,200,1066.350,
20260527-205309,1,spin,,100,17245,true,200,578.200,
20260527-205309,1,spin,,100,17231,true,200,709.069,
20260527-205309,1,spin,,100,17246,true,200,610.977,
20260527-205309,1,spin,,100,17227,true,200,760.969,
20260527-205309,1,spin,,100,17222,true,200,782.876,
20260527-205309,1,spin,,100,17217,true,200,835.342,
20260527-205309,1,spin,,100,17202,true,200,945.080,
20260527-205309,1,spin,,100,17211,true,200,873.980,
20260527-205309,1,spin,,100,17247,true,200,646.628,
20260527-205309,1,spin,,100,17248,true,200,635.958,
20260527-205309,1,spin,,100,17237,true,200,734.627,
20260527-205309,1,spin,,100,17251,true,200,628.298,
20260527-205309,1,spin,,100,17250,true,200,634.538,
20260527-205309,1,spin,,100,17254,true,200,624.572,
20260527-205309,1,spin,,100,17249,true,200,645.676,
20260527-205309,1,spin,,100,17172,true,200,1282.365,
20260527-205309,1,spin,,100,17252,true,200,641.349,
20260527-205309,1,spin,,100,17253,true,200,658.812,
20260527-205309,1,spin,,100,17194,true,200,1110.992,
20260527-205309,1,spin,,100,17181,true,200,1231.954,
20260527-205309,1,spin,,100,17255,true,200,698.277,
20260527-205309,1,spin,,100,17232,true,200,880.006,
20260527-205309,1,spin,,100,17256,true,200,707.070,
20260527-205309,1,spin,,100,17223,true,200,948.540,
20260527-205309,1,spin,,100,17212,true,200,1037.927,
20260527-205309,1,spin,,100,17218,true,200,1004.743,
20260527-205309,1,spin,,100,17228,true,200,939.020,
20260527-205309,1,spin,,100,17203,true,200,1130.417,
20260527-205309,1,spin,,100,17257,true,200,748.292,
20260527-205309,1,spin,,100,17258,true,200,744.870,
20260527-205309,1,spin,,100,17238,true,200,916.520,
20260527-205309,1,spin,,100,17173,true,200,1439.539,
20260527-205309,1,spin,,100,17259,true,200,754.120,
20260527-205309,1,spin,,100,17262,true,200,746.307,
20260527-205309,1,spin,,100,17260,true,200,768.914,
20260527-205309,1,spin,,100,17229,true,200,1004.137,
20260527-205309,1,spin,,100,17204,true,200,1219.265,
20260527-205309,1,spin,,100,17261,true,200,783.141,
20260527-205309,1,spin,,100,17195,true,200,1311.383,
20260527-205309,1,spin,,100,17182,true,200,1418.049,
20260527-205309,1,spin,,100,17282,true,200,627.418,
20260527-205309,1,spin,,100,17283,true,200,631.054,
20260527-205309,1,spin,,100,17233,true,200,1072.336,
20260527-205309,1,spin,,100,17224,true,200,1154.634,
20260527-205309,1,spin,,100,17219,true,200,1185.065,
20260527-205309,1,spin,,100,17213,true,200,1251.421,
20260527-205309,1,spin,,100,17286,true,200,658.630,
20260527-205309,1,spin,,100,17285,true,200,678.156,
20260527-205309,1,spin,,100,17284,true,200,686.347,
20260527-205309,1,spin,,100,17287,true,200,672.933,
20260527-205309,1,spin,,100,17288,true,200,675.143,
20260527-205309,1,spin,,100,17174,true,200,1646.256,
20260527-205309,1,spin,,100,17289,true,200,605.360,
20260527-205309,1,spin,,100,17291,true,200,599.204,
20260527-205309,1,spin,,100,17290,true,200,620.562,
20260527-205309,1,spin,,100,17292,true,200,604.679,
20260527-205309,1,spin,,100,17205,true,200,1443.056,
20260527-205309,1,spin,,100,17196,true,200,1518.388,
20260527-205309,1,spin,,100,17293,true,200,627.867,
20260527-205309,1,spin,,100,17183,true,200,1639.030,
20260527-205309,1,spin,,100,17279,true,200,882.529,
20260527-205309,1,spin,,100,17297,true,200,636.929,
20260527-205309,1,spin,,100,17298,true,200,632.638,
20260527-205309,1,spin,,100,17220,true,200,1372.788,
20260527-205309,1,spin,,100,17214,true,200,1441.621,
20260527-205309,1,spin,,100,17225,true,200,1369.344,
20260527-205309,1,spin,,100,17302,true,200,614.435,
20260527-205309,1,spin,,100,17303,true,200,621.459,
20260527-205309,1,spin,,100,17305,true,200,626.454,
20260527-205309,1,spin,,100,17304,true,200,635.569,
20260527-205309,1,spin,,100,17306,true,200,637.176,
20260527-205309,1,spin,,100,17263,true,200,1128.987,
20260527-205309,1,spin,,100,17299,true,200,711.120,
20260527-205309,1,spin,,100,17295,true,200,749.364,
20260527-205309,1,spin,,100,17330,true,200,431.757,
20260527-205309,1,spin,,100,17215,true,200,1529.318,
20260527-205309,1,spin,,100,17206,true,200,1612.854,
20260527-205309,1,spin,,100,17197,true,200,1687.925,
20260527-205309,1,spin,,100,17184,true,200,1792.674,
20260527-205309,1,spin,,100,17296,true,200,791.944,
20260527-205309,1,spin,,100,17264,true,200,1195.732,
20260527-205309,1,spin,,100,17307,true,200,716.830,
20260527-205309,1,spin,,100,17300,true,200,769.942,
20260527-205309,1,spin,,100,17294,true,200,823.623,
20260527-205309,1,spin,,100,17309,true,200,728.381,
20260527-205309,1,spin,,100,17198,true,200,1750.252,
20260527-205309,1,spin,,100,17199,true,200,1732.937,
20260527-205309,1,spin,,100,17207,true,200,1691.601,
20260527-205309,1,spin,,100,17185,true,200,1868.175,
20260527-205309,1,spin,,100,17265,true,200,1254.771,
20260527-205309,1,spin,,100,17176,true,200,1971.343,
20260527-205309,1,spin,,100,17308,true,200,775.011,
20260527-205309,1,spin,,100,17364,true,200,215.034,
20260527-205309,1,spin,,100,17301,true,200,818.671,
20260527-205309,1,spin,,100,17178,true,200,2014.102,
20260527-205309,1,spin,,100,17315,true,200,764.474,
20260527-205309,1,spin,,100,17310,true,200,802.237,
20260527-205309,1,spin,,100,17320,true,200,703.540,
20260527-205309,1,spin,,100,17186,true,200,1945.950,
20260527-205309,1,spin,,100,17177,true,200,2052.101,
20260527-205309,1,spin,,100,17317,true,200,772.253,
20260527-205309,1,spin,,100,17266,true,200,1343.478,
20260527-205309,1,spin,,100,17318,true,200,777.250,
20260527-205309,1,spin,,100,17331,true,200,650.993,
20260527-205309,1,spin,,100,17316,true,200,834.202,
20260527-205309,1,spin,,100,17311,true,200,861.283,
20260527-205309,1,spin,,100,17319,true,200,811.750,
20260527-205309,1,spin,,100,17347,true,200,519.428,
20260527-205309,1,spin,,100,17321,true,200,778.433,
20260527-205309,1,spin,,100,17324,true,200,767.037,
20260527-205309,1,spin,,100,17313,true,200,875.548,
20260527-205309,1,spin,,100,17267,true,200,1418.861,
20260527-205309,1,spin,,100,17327,true,200,771.589,
20260527-205309,1,spin,,100,17348,true,200,560.642,
20260527-205309,1,spin,,100,17314,true,200,924.618,
20260527-205309,1,spin,,100,17274,true,200,1401.468,
20260527-205309,1,spin,,100,17312,true,200,947.289,
20260527-205309,1,spin,,100,17322,true,200,851.068,
20260527-205309,1,spin,,100,17328,true,200,809.261,
20260527-205309,1,spin,,100,17332,true,200,766.845,
20260527-205309,1,spin,,100,17326,true,200,850.807,
20260527-205309,1,spin,,100,17356,true,200,519.587,
20260527-205309,1,spin,,100,17275,true,200,1421.364,
20260527-205309,1,spin,,100,17357,true,200,541.703,
20260527-205309,1,spin,,100,17329,true,200,872.557,
20260527-205309,1,spin,,100,17323,true,200,927.415,
20260527-205309,1,spin,,100,17278,true,200,1454.314,
20260527-205309,1,spin,,100,17333,true,200,837.931,
20260527-205309,1,spin,,100,17268,true,200,1562.635,
20260527-205309,1,spin,,100,17276,true,200,1482.100,
20260527-205309,1,spin,,100,17280,true,200,1437.677,
20260527-205309,1,spin,,100,17349,true,200,682.232,
20260527-205309,1,spin,,100,17272,true,200,1528.564,
20260527-205309,1,spin,,100,17358,true,200,602.948,
20260527-205309,1,spin,,100,17325,true,200,991.031,
20260527-205309,1,spin,,100,17277,true,200,1538.027,
20260527-205309,1,spin,,100,17352,true,200,712.774,
20260527-205309,1,spin,,100,17271,true,200,1583.236,
20260527-205309,1,spin,,100,17361,true,200,623.772,
20260527-205309,1,spin,,100,17353,true,200,706.996,
20260527-205309,1,spin,,100,17334,true,200,914.047,
20260527-205309,1,spin,,100,17269,true,200,1616.982,
20260527-205309,1,spin,,100,17281,true,200,1515.648,
20260527-205309,1,spin,,100,17363,true,200,633.400,
20260527-205309,1,spin,,100,17270,true,200,1663.477,
20260527-205309,1,spin,,100,17354,true,200,752.087,
20260527-205309,1,spin,,100,17350,true,200,806.990,
20260527-205309,1,spin,,100,17359,true,200,715.722,
20260527-205309,1,spin,,100,17382,true,200,539.569,
20260527-205309,1,spin,,100,17355,true,200,764.818,
20260527-205309,1,spin,,100,17335,true,200,998.105,
20260527-205309,1,spin,,100,17419,true,200,257.066,
20260527-205309,1,spin,,100,17420,true,200,254.521,
20260527-205309,1,spin,,100,17421,true,200,261.341,
20260527-205309,1,spin,,100,17426,true,200,260.137,
20260527-205309,1,spin,,100,17424,true,200,278.487,
20260527-205309,1,spin,,100,17428,true,200,270.468,
20260527-205309,1,spin,,100,17422,true,200,336.102,
20260527-205309,1,spin,,100,17427,true,200,273.050,
20260527-205309,1,spin,,100,17351,true,200,920.674,
20260527-205309,1,spin,,100,17417,true,200,390.327,
20260527-205309,1,spin,,100,17429,true,200,315.857,
20260527-205309,1,spin,,100,17430,true,200,304.360,
20260527-205309,1,spin,,100,17362,true,200,851.408,
20260527-205309,1,spin,,100,17435,true,200,294.876,
20260527-205309,1,spin,,100,17273,true,200,1871.925,
20260527-205309,1,spin,,100,17360,true,200,918.037,
20260527-205309,1,spin,,100,17433,true,200,342.223,
20260527-205309,1,spin,,100,17434,true,200,312.669,
20260527-205309,1,spin,,100,17432,true,200,359.152,
20260527-205309,1,spin,,100,17436,true,200,323.019,
20260527-205309,1,spin,,100,17431,true,200,384.616,
20260527-205309,1,spin,,100,17336,true,200,1219.138,
20260527-205309,1,spin,,100,17373,true,200,854.101,
20260527-205309,1,spin,,100,17368,true,200,921.060,
20260527-205309,1,spin,,100,17400,true,200,688.272,
20260527-205309,1,spin,,100,17374,true,200,893.435,
20260527-205309,1,spin,,100,17423,true,200,515.152,
20260527-205309,1,spin,,100,17425,true,200,477.966,
20260527-205309,1,spin,,100,17378,true,200,883.141,
20260527-205309,1,spin,,100,17380,true,200,871.900,
20260527-205309,1,spin,,100,17401,true,200,713.274,
20260527-205309,1,spin,,100,17337,true,200,1304.297,
20260527-205309,1,spin,,100,17369,true,200,980.053,
20260527-205309,1,spin,,100,17365,true,200,1027.007,
20260527-205309,1,spin,,100,17383,true,200,906.112,
20260527-205309,1,spin,,100,17413,true,200,669.523,
20260527-205309,1,spin,,100,17381,true,200,928.037,
20260527-205309,1,spin,,100,17409,true,200,707.771,
20260527-205309,1,spin,,100,17375,true,200,974.816,
20260527-205309,1,spin,,100,17414,true,200,661.463,
20260527-205309,1,spin,,100,17379,true,200,955.667,
20260527-205309,1,spin,,100,17338,true,200,1362.978,
20260527-205309,1,spin,,100,17370,true,200,1045.847,
20260527-205309,1,spin,,100,17366,true,200,1103.582,
20260527-205309,1,spin,,100,17384,true,200,961.769,
20260527-205309,1,spin,,100,17367,true,200,1117.415,
20260527-205309,1,spin,,100,17410,true,200,787.594,
20260527-205309,1,spin,,100,17376,true,200,1051.150,
20260527-205309,1,spin,,100,17402,true,200,858.264,
20260527-205309,1,spin,,100,17415,true,200,736.936,
20260527-205309,1,spin,,100,17377,true,200,1062.825,
20260527-205309,1,spin,,100,17339,true,200,1439.573,
20260527-205309,1,spin,,100,17371,true,200,1123.661,
20260527-205309,1,spin,,100,17411,true,200,852.791,
20260527-205309,1,spin,,100,17385,true,200,1052.461,
20260527-205309,1,spin,,100,17412,true,200,859.985,
20260527-205309,1,spin,,100,17392,true,200,1017.342,
20260527-205309,1,spin,,100,17388,true,200,1049.786,
20260527-205309,1,spin,,100,17403,true,200,940.922,
20260527-205309,1,spin,,100,17343,true,200,1462.793,
20260527-205309,1,spin,,100,17416,true,200,834.739,
20260527-205309,1,spin,,100,17344,true,200,1465.036,
20260527-205309,1,spin,,100,17372,true,200,1205.167,
20260527-205309,1,spin,,100,17406,true,200,960.322,
20260527-205309,1,spin,,100,17393,true,200,1082.442,
20260527-205309,1,spin,,100,17404,true,200,982.881,
20260527-205309,1,spin,,100,17386,true,200,1135.259,
20260527-205309,1,spin,,100,17389,true,200,1120.199,
20260527-205309,1,spin,,100,17407,true,200,976.923,
20260527-205309,1,spin,,100,17340,true,200,1576.262,
20260527-205309,1,spin,,100,17418,true,200,903.726,
20260527-205309,1,spin,,100,17345,true,200,1529.398,
20260527-205309,1,spin,,100,17405,true,200,1009.238,
20260527-205309,1,spin,,100,17341,true,200,1612.063,
20260527-205309,1,spin,,100,17408,true,200,1033.057,
20260527-205309,1,spin,,100,17394,true,200,1142.663,
20260527-205309,1,spin,,100,17387,true,200,1218.943,
20260527-205309,1,spin,,100,17390,true,200,1206.347,
20260527-205309,1,spin,,100,17346,true,200,1591.927,
20260527-205309,1,spin,,100,17342,true,200,1632.130,
20260527-205309,1,spin,,100,17397,true,200,1148.019,
20260527-205309,1,spin,,100,17391,true,200,1207.174,
20260527-205309,1,spin,,100,17398,true,200,1154.488,
20260527-205309,1,spin,,100,17395,true,200,1207.848,
20260527-205309,1,spin,,100,17399,true,200,1186.531,
20260527-205309,1,spin,,100,17495,true,200,349.036,
20260527-205309,1,spin,,100,17396,true,200,1230.858,
20260527-205309,1,spin,,100,17500,true,200,336.419,
20260527-205309,1,spin,,100,17499,true,200,347.664,
20260527-205309,1,spin,,100,17494,true,200,378.178,
20260527-205309,1,spin,,100,17440,true,200,900.154,
20260527-205309,1,spin,,100,17503,true,200,334.180,
20260527-205309,1,spin,,100,17504,true,200,316.623,
20260527-205309,1,spin,,100,17505,true,200,341.340,
20260527-205309,1,spin,,100,17510,true,200,320.113,
20260527-205309,1,spin,,100,17509,true,200,337.092,
20260527-205309,1,spin,,100,17508,true,200,343.689,
20260527-205309,1,spin,,100,17512,true,200,329.762,
20260527-205309,1,spin,,100,17437,true,200,1006.515,
20260527-205309,1,spin,,100,17515,true,200,293.339,
20260527-205309,1,spin,,100,17490,true,200,525.399,
20260527-205309,1,spin,,100,17513,true,200,330.729,
20260527-205309,1,spin,,100,17517,true,200,313.301,
20260527-205309,1,spin,,100,17520,true,200,323.761,
20260527-205309,1,spin,,100,17519,true,200,333.893,
20260527-205309,1,spin,,100,17521,true,200,334.414,
20260527-205309,1,spin,,100,17496,true,200,538.614,
20260527-205309,1,spin,,100,17522,true,200,353.282,
20260527-205309,1,spin,,100,17501,true,200,525.963,
20260527-205309,1,spin,,100,17523,true,200,347.285,
20260527-205309,1,spin,,100,17525,true,200,309.707,
20260527-205309,1,spin,,100,17524,true,200,323.082,
20260527-205309,1,spin,,100,17526,true,200,333.275,
20260527-205309,1,spin,,100,17511,true,200,479.333,
20260527-205309,1,spin,,100,17506,true,200,526.379,
20260527-205309,1,spin,,100,17527,true,200,372.846,
20260527-205309,1,spin,,100,17497,true,200,632.426,
20260527-205309,1,spin,,100,17438,true,200,1194.841,
20260527-205309,1,spin,,100,17502,true,200,619.245,
20260527-205309,1,spin,,100,17516,true,200,478.991,
20260527-205309,1,spin,,100,17514,true,200,494.168,
20260527-205309,1,spin,,100,17441,true,200,1194.806,
20260527-205309,1,spin,,100,17518,true,200,506.557,
20260527-205309,1,spin,,100,17498,true,200,692.810,
20260527-205309,1,spin,,100,17507,true,200,628.740,
20260527-205309,1,spin,,100,17480,true,200,867.806,
20260527-205309,1,spin,,100,17467,true,200,985.399,
20260527-205309,1,spin,,100,17439,true,200,1278.405,
20260527-205309,1,spin,,100,17454,true,200,1113.072,
20260527-205309,1,spin,,100,17486,true,200,823.636,
20260527-205309,1,spin,,100,17460,true,200,1069.002,
20260527-205309,1,spin,,100,17487,true,200,842.291,
20260527-205309,1,spin,,100,17491,true,200,842.639,
20260527-205309,1,spin,,100,17463,true,200,1091.722,
20260527-205309,1,spin,,100,17492,true,200,871.801,
20260527-205309,1,spin,,100,17484,true,200,926.794,
20260527-205309,1,spin,,100,17468,true,200,1074.109,
20260527-205309,1,spin,,100,17464,true,200,1095.931,
20260527-205309,1,spin,,100,17442,true,200,1353.077,
20260527-205309,1,spin,,100,17455,true,200,1198.678,
20260527-205309,1,spin,,100,17483,true,200,954.425,
20260527-205309,1,spin,,100,17493,true,200,899.656,
20260527-205309,1,spin,,100,17488,true,200,942.566,
20260527-205309,1,spin,,100,17461,true,200,1192.186,
20260527-205309,1,spin,,100,17539,true,200,541.419,
20260527-205309,1,spin,,100,17469,true,200,1150.416,
