service,scenario,concurrency,request_no,status,bytes,latency_ms,error
spin,health,10,67,200,27,4.430800,
spin,health,10,68,200,27,2.409900,
spin,health,10,69,200,27,5.657700,
spin,health,10,70,200,27,3.087300,
spin,health,10,71,200,27,3.099300,
spin,health,10,72,200,27,5.515800,
spin,health,10,73,200,27,1.815300,
spin,health,10,74,200,27,1.609400,
spin,health,10,75,200,27,2.677000,
spin,health,10,76,200,27,2.786200,
spin,health,10,77,200,27,3.146000,
spin,health,10,78,200,27,3.069500,
spin,health,10,79,200,27,3.184900,
spin,health,10,80,200,27,2.787000,
spin,health,10,81,200,27,3.860600,
spin,health,10,82,200,27,1.759000,
spin,health,10,83,200,27,3.097300,
spin,health,10,84,200,27,1.608200,
spin,health,10,85,200,27,2.419900,
spin,health,10,86,200,27,2.333900,
spin,health,10,87,200,27,2.528500,
spin,health,10,88,200,27,3.392200,
spin,health,10,89,200,27,3.497600,
spin,health,10,90,200,27,2.831300,
spin,health,10,91,200,27,3.793000,
spin,health,10,92,200,27,3.157200,
spin,health,10,93,200,27,1.845100,
spin,health,10,94,200,27,1.984800,
spin,health,10,95,200,27,1.642000,
spin,health,10,96,200,27,2.330600,
spin,health,10,97,200,27,24.253100,
spin,health,10,98,200,27,15.810700,
spin,health,10,99,200,27,22.860800,
spin,health,10,100,200,27,22.852500,
spin,health,25,1,200,27,4.162900,
spin,health,25,2,200,27,4.800300,
spin,health,25,3,200,27,4.726500,
spin,health,25,4,200,27,6.108900,
spin,health,25,5,200,27,5.936700,
spin,health,25,6,200,27,6.186300,
spin,health,25,7,200,27,6.758900,
spin,health,25,8,200,27,8.571500,
spin,health,25,9,200,27,8.328500,
spin,health,25,10,200,27,9.357900,
spin,health,25,11,200,27,7.099700,
spin,health,25,12,200,27,10.247300,
spin,health,25,13,200,27,7.642600,
spin,health,25,14,200,27,7.142600,
spin,health,25,15,200,27,8.129400,
spin,health,25,16,200,27,7.562200,
spin,health,25,17,200,27,7.288800,
spin,health,25,18,200,27,8.196800,
spin,health,25,19,200,27,8.801500,
spin,health,25,20,200,27,6.359200,
spin,health,25,21,200,27,6.676900,
spin,health,25,22,200,27,8.707000,
spin,health,25,23,200,27,7.519600,
spin,health,25,24,200,27,6.439600,
spin,health,25,25,200,27,8.522900,
spin,health,25,26,200,27,8.322800,
spin,health,25,27,200,27,5.583000,
spin,health,25,28,200,27,5.854500,
spin,health,25,29,200,27,6.206100,
spin,health,25,30,200,27,5.830900,
spin,health,25,31,200,27,5.391300,
spin,health,25,32,200,27,8.456700,
spin,health,25,33,200,27,5.420700,
spin,health,25,34,200,27,6.605800,
spin,health,25,35,200,27,2.956200,
