service,scenario,concurrency,request_no,status,bytes,latency_ms,error
spin,image-metadata,10,28,200,55,41.373300,
spin,image-metadata,10,29,200,55,39.062900,
spin,image-metadata,10,30,200,55,21.395000,
spin,image-metadata,10,31,200,55,37.497000,
spin,image-metadata,10,32,200,55,39.284000,
spin,image-metadata,10,33,200,55,39.025400,
spin,image-metadata,10,34,200,55,17.827100,
spin,image-metadata,10,35,200,55,21.250000,
spin,image-metadata,10,36,200,55,19.958700,
spin,image-metadata,10,37,200,55,22.887000,
spin,image-metadata,10,38,200,55,30.520600,
spin,image-metadata,10,39,200,55,36.197300,
spin,image-metadata,10,40,200,55,31.106900,
spin,image-metadata,10,41,200,55,20.594700,
spin,image-metadata,10,42,200,55,15.660300,
spin,image-metadata,10,43,200,55,22.827900,
spin,image-metadata,10,44,200,55,22.198400,
spin,image-metadata,10,45,200,55,18.448300,
spin,image-metadata,10,46,200,55,17.356200,
spin,image-metadata,10,47,200,55,20.167600,
spin,image-metadata,10,48,200,55,18.402900,
spin,image-metadata,10,49,200,55,13.848400,
spin,image-metadata,10,50,200,55,19.068800,
spin,image-metadata,10,51,200,55,21.770100,
spin,image-metadata,10,52,200,55,29.459000,
spin,image-metadata,10,53,200,55,28.634500,
spin,image-metadata,10,54,200,55,36.870700,
spin,image-metadata,10,55,200,55,14.486000,
spin,image-metadata,10,56,200,55,21.070300,
spin,image-metadata,10,57,200,55,35.280700,
spin,image-metadata,10,58,200,55,36.278300,
spin,image-metadata,10,59,200,55,40.729400,
spin,image-metadata,10,60,200,55,18.991600,
spin,image-metadata,10,61,200,55,40.138600,
spin,image-metadata,10,62,200,55,45.706300,
spin,image-metadata,10,63,200,55,35.972100,
spin,image-metadata,10,64,200,55,18.806700,
spin,image-metadata,10,65,200,55,21.788200,
spin,image-metadata,10,66,200,55,22.695200,
spin,image-metadata,10,67,200,55,32.762900,
spin,image-metadata,10,68,200,55,37.621500,
spin,image-metadata,10,69,200,55,40.558700,
spin,image-metadata,10,70,200,55,14.166500,
spin,image-metadata,10,71,200,55,22.032400,
spin,image-metadata,10,72,200,55,21.896000,
spin,image-metadata,10,73,200,55,23.002400,
spin,image-metadata,10,74,200,55,20.140400,
spin,image-metadata,10,75,200,55,33.344600,
spin,image-metadata,10,76,200,55,23.094200,
spin,image-metadata,10,77,200,55,20.132500,
spin,image-metadata,10,78,200,55,22.911400,
spin,image-metadata,10,79,200,55,21.208100,
spin,image-metadata,10,80,200,55,21.657700,
spin,image-metadata,10,81,200,55,17.512500,
spin,image-metadata,10,82,200,55,20.078700,
spin,image-metadata,10,83,200,55,19.261900,
spin,image-metadata,10,84,200,55,19.084900,
spin,image-metadata,10,85,200,55,18.012900,
spin,image-metadata,10,86,200,55,34.379800,
spin,image-metadata,10,87,200,55,20.642300,
spin,image-metadata,10,88,200,55,34.941100,
spin,image-metadata,10,89,200,55,32.638600,
spin,image-metadata,10,90,200,55,22.165800,
spin,image-metadata,10,91,200,55,22.525000,
spin,image-metadata,10,92,200,55,21.411300,
spin,image-metadata,10,93,200,55,14.601500,
spin,image-metadata,10,94,200,55,32.479500,
spin,image-metadata,10,95,200,55,19.215400,
spin,image-metadata,10,96,200,55,13.652800,
spin,image-metadata,10,97,200,55,19.968600,
spin,image-metadata,10,98,200,55,16.214900,
spin,image-metadata,10,99,200,55,19.900400,
spin,image-metadata,10,100,200,55,29.757200,
spin,image-metadata,25,1,200,55,25.630400,
spin,image-metadata,25,2,200,55,26.228300,
spin,image-metadata,25,3,200,55,27.416400,
spin,image-metadata,25,4,200,55,26.171300,
spin,image-metadata,25,5,200,55,26.104700,
spin,image-metadata,25,6,200,55,26.314500,
spin,image-metadata,25,7,200,55,27.698200,
spin,image-metadata,25,8,200,55,24.885400,
spin,image-metadata,25,9,200,55,29.264300,
spin,image-metadata,25,10,200,55,27.502600,
spin,image-metadata,25,11,200,55,27.371800,
spin,image-metadata,25,12,200,55,28.512900,
spin,image-metadata,25,13,200,55,28.618600,
spin,image-metadata,25,14,200,55,30.627000,
spin,image-metadata,25,15,200,55,30.582600,
spin,image-metadata,25,16,200,55,33.108200,
spin,image-metadata,25,17,200,55,42.212100,
spin,image-metadata,25,18,200,55,45.541100,
spin,image-metadata,25,19,200,55,45.627400,
spin,image-metadata,25,20,200,55,45.594100,
spin,image-metadata,25,21,200,55,45.840900,
spin,image-metadata,25,22,200,55,45.381400,
spin,image-metadata,25,23,200,55,47.541100,
spin,image-metadata,25,24,200,55,47.388500,
spin,image-metadata,25,25,200,55,53.802000,
spin,image-metadata,25,26,200,55,25.997200,
spin,image-metadata,25,27,200,55,28.412800,
spin,image-metadata,25,28,200,55,25.513100,
spin,image-metadata,25,29,200,55,27.454500,
spin,image-metadata,25,30,200,55,27.933100,
spin,image-metadata,25,31,200,55,29.610400,
spin,image-metadata,25,32,200,55,31.775000,
spin,image-metadata,25,33,200,55,40.267200,
spin,image-metadata,25,34,200,55,44.541800,
spin,image-metadata,25,35,200,55,49.313000,
spin,image-metadata,25,36,200,55,45.314900,
spin,image-metadata,25,37,200,55,46.646900,
spin,image-metadata,25,38,200,55,39.695100,
spin,image-metadata,25,39,200,55,44.989500,
spin,image-metadata,25,40,200,55,43.900400,
spin,image-metadata,25,41,200,55,27.037600,
spin,image-metadata,25,42,200,55,29.502900,
spin,image-metadata,25,43,200,55,45.091100,
spin,image-metadata,25,44,200,55,25.145400,
spin,image-metadata,25,45,200,55,28.752500,
spin,image-metadata,25,46,200,55,28.288200,
spin,image-metadata,25,47,200,55,30.086000,
spin,image-metadata,25,48,200,55,43.234800,
spin,image-metadata,25,49,200,55,46.921300,
spin,image-metadata,25,50,200,55,46.910400,
spin,image-metadata,25,51,200,55,41.270000,
spin,image-metadata,25,52,200,55,30.226100,
spin,image-metadata,25,53,200,55,48.867500,
spin,image-metadata,25,54,200,55,46.008400,
spin,image-metadata,25,55,200,55,48.117400,
spin,image-metadata,25,56,200,55,48.633900,
spin,image-metadata,25,57,200,55,45.725600,
spin,image-metadata,25,58,200,55,49.188700,
spin,image-metadata,25,59,200,55,26.021300,
spin,image-metadata,25,60,200,55,30.506600,
spin,image-metadata,25,61,200,55,26.914500,
spin,image-metadata,25,62,200,55,27.433400,
spin,image-metadata,25,63,200,55,27.859800,
spin,image-metadata,25,64,200,55,29.317800,
spin,image-metadata,25,65,200,55,38.835800,
spin,image-metadata,25,66,200,55,46.338600,
spin,image-metadata,25,67,200,55,48.507400,
spin,image-metadata,25,68,200,55,48.201200,
spin,image-metadata,25,69,200,55,49.209100,
spin,image-metadata,25,70,200,55,30.777000,
spin,image-metadata,25,71,200,55,48.885500,
spin,image-metadata,25,72,200,55,28.606100,
spin,image-metadata,25,73,200,55,44.333900,
spin,image-metadata,25,74,200,55,47.441700,
spin,image-metadata,25,75,200,55,26.268800,
spin,image-metadata,25,76,200,55,30.602100,
spin,image-metadata,25,77,200,55,25.763300,
spin,image-metadata,25,78,200,55,28.375500,
spin,image-metadata,25,79,200,55,27.237300,
spin,image-metadata,25,80,200,55,28.094900,
spin,image-metadata,25,81,200,55,39.635100,
spin,image-metadata,25,82,200,55,42.285100,
spin,image-metadata,25,83,200,55,45.965000,
spin,image-metadata,25,84,200,55,46.707000,
spin,image-metadata,25,85,200,55,45.228000,
spin,image-metadata,25,86,200,55,25.592800,
spin,image-metadata,25,87,200,55,27.812600,
spin,image-metadata,25,88,200,55,46.318000,
spin,image-metadata,25,89,200,55,29.203300,
spin,image-metadata,25,90,200,55,26.288400,
spin,image-metadata,25,91,200,55,47.194300,
spin,image-metadata,25,92,200,55,47.328400,
spin,image-metadata,25,93,200,55,27.102500,
spin,image-metadata,25,94,200,55,47.241900,
spin,image-metadata,25,95,200,55,28.574400,
spin,image-metadata,25,96,200,55,36.358100,
spin,image-metadata,25,97,200,55,33.402900,
spin,image-metadata,25,98,200,55,39.625900,
spin,image-metadata,25,99,200,55,40.737500,
spin,image-metadata,25,100,200,55,40.951100,
spin,image-metadata,50,1,200,55,47.512900,
spin,image-metadata,50,2,200,55,45.837200,
spin,image-metadata,50,3,200,55,26.419600,
spin,image-metadata,50,4,200,55,28.955900,
spin,image-metadata,50,5,200,55,45.291800,
spin,image-metadata,50,6,200,55,31.960900,
spin,image-metadata,50,7,200,55,28.075600,
spin,image-metadata,50,8,200,55,49.674900,
spin,image-metadata,50,9,200,55,49.250000,
spin,image-metadata,50,10,200,55,56.901100,
spin,image-metadata,50,11,200,55,29.688700,
spin,image-metadata,50,12,200,55,26.329200,
spin,image-metadata,50,13,200,55,47.671500,
spin,image-metadata,50,14,200,55,26.663400,
spin,image-metadata,50,15,200,55,24.849900,
spin,image-metadata,50,16,200,55,25.361300,
spin,image-metadata,50,17,200,55,42.049100,
spin,image-metadata,50,18,200,55,25.500000,
spin,image-metadata,50,19,200,55,26.138700,
spin,image-metadata,50,20,200,55,28.790900,
spin,image-metadata,50,21,200,55,27.268100,
spin,image-metadata,50,22,200,55,28.084100,
spin,image-metadata,50,23,200,55,25.009900,
spin,image-metadata,50,24,200,55,49.154000,
spin,image-metadata,50,25,200,55,48.420400,
spin,image-metadata,50,26,200,55,47.485900,
spin,image-metadata,50,27,200,55,26.540100,
spin,image-metadata,50,28,200,55,25.121700,
spin,image-metadata,50,29,200,55,26.954000,
spin,image-metadata,50,30,200,55,24.326200,
spin,image-metadata,50,31,200,55,29.670000,
spin,image-metadata,50,32,200,55,53.159100,
spin,image-metadata,50,33,200,55,26.031000,
spin,image-metadata,50,34,200,55,42.716000,
spin,image-metadata,50,35,200,55,53.312100,
spin,image-metadata,50,36,200,55,51.497400,
spin,image-metadata,50,37,200,55,41.516400,
spin,image-metadata,50,38,200,55,27.854500,
spin,image-metadata,50,39,200,55,44.639400,
spin,image-metadata,50,40,200,55,29.177800,
spin,image-metadata,50,41,200,55,25.698800,
spin,image-metadata,50,42,200,55,53.677600,
spin,image-metadata,50,43,200,55,40.489900,
spin,image-metadata,50,44,200,55,29.032400,
spin,image-metadata,50,45,200,55,47.235700,
spin,image-metadata,50,46,200,55,28.256600,
spin,image-metadata,50,47,200,55,29.142200,
spin,image-metadata,50,48,200,55,26.874000,
spin,image-metadata,50,49,200,55,41.268200,
spin,image-metadata,50,50,200,55,28.841100,
spin,image-metadata,50,51,200,55,50.664200,
spin,image-metadata,50,52,200,55,26.606900,
spin,image-metadata,50,53,200,55,28.713600,
spin,image-metadata,50,54,200,55,53.855400,
spin,image-metadata,50,55,200,55,51.077400,
spin,image-metadata,50,56,200,55,55.591900,
spin,image-metadata,50,57,200,55,29.257700,
spin,image-metadata,50,58,200,55,29.521000,
spin,image-metadata,50,59,200,55,48.417100,
spin,image-metadata,50,60,200,55,29.038200,
spin,image-metadata,50,61,200,55,41.417300,
spin,image-metadata,50,62,200,55,30.100300,
spin,image-metadata,50,63,200,55,51.942900,
spin,image-metadata,50,64,200,55,45.875200,
spin,image-metadata,50,65,200,55,47.444900,
spin,image-metadata,50,66,200,55,69.144400,
spin,image-metadata,50,67,200,55,69.355900,
spin,image-metadata,50,68,200,55,61.570300,
spin,image-metadata,50,69,200,55,64.539200,
spin,image-metadata,50,70,200,55,51.109000,
spin,image-metadata,50,71,200,55,55.768800,
spin,image-metadata,50,72,200,55,52.115700,
spin,image-metadata,50,73,200,55,32.370100,
spin,image-metadata,50,74,200,55,52.689900,
spin,image-metadata,50,75,200,55,52.618900,
spin,image-metadata,50,76,200,55,33.167000,
spin,image-metadata,50,77,200,55,57.220300,
spin,image-metadata,50,78,200,55,33.583800,
spin,image-metadata,50,79,200,55,54.147200,
spin,image-metadata,50,80,200,55,44.737400,
spin,image-metadata,50,81,200,55,44.891600,
spin,image-metadata,50,82,200,55,47.759200,
spin,image-metadata,50,83,200,55,45.424900,
spin,image-metadata,50,84,200,55,45.591400,
spin,image-metadata,50,85,200,55,64.998200,
spin,image-metadata,50,86,200,55,69.027100,
spin,image-metadata,50,87,200,55,71.440400,
spin,image-metadata,50,88,200,55,62.181300,
spin,image-metadata,50,89,200,55,73.513300,
spin,image-metadata,50,90,200,55,72.489200,
spin,image-metadata,50,91,200,55,56.975800,
spin,image-metadata,50,92,200,55,75.545200,
spin,image-metadata,50,93,200,55,63.735300,
spin,image-metadata,50,94,200,55,51.817500,
spin,image-metadata,50,95,200,55,76.125500,
spin,image-metadata,50,96,200,55,77.568900,
spin,image-metadata,50,97,200,55,64.883200,
spin,image-metadata,50,98,200,55,80.901800,
spin,image-metadata,50,99,200,55,66.069100,
spin,image-metadata,50,100,200,55,82.241700,
