service,scenario,concurrency,request_no,status,bytes,latency_ms,error
docker,image-resize,25,86,200,22304,40.902200,
docker,image-resize,25,87,200,22304,42.080200,
docker,image-resize,25,88,200,22304,42.147700,
docker,image-resize,25,89,200,22304,34.322400,
docker,image-resize,25,90,200,22304,39.203800,
docker,image-resize,25,91,200,22304,26.237600,
docker,image-resize,25,92,200,22304,18.647300,
docker,image-resize,25,93,200,22304,20.176000,
docker,image-resize,25,94,200,22304,21.159400,
docker,image-resize,25,95,200,22304,10.738100,
docker,image-resize,25,96,200,22304,11.168200,
docker,image-resize,25,97,200,22304,11.696900,
docker,image-resize,25,98,200,22304,15.661200,
docker,image-resize,25,99,200,22304,12.224900,
docker,image-resize,25,100,200,22304,37.809800,
docker,image-resize,50,1,200,22304,46.727400,
docker,image-resize,50,2,200,22304,44.856500,
docker,image-resize,50,3,200,22304,65.176900,
docker,image-resize,50,4,200,22304,46.132300,
docker,image-resize,50,5,200,22304,56.954200,
docker,image-resize,50,6,200,22304,51.139400,
docker,image-resize,50,7,200,22304,27.645100,
docker,image-resize,50,8,200,22304,58.256300,
docker,image-resize,50,9,200,22304,50.791200,
docker,image-resize,50,10,200,22304,46.092800,
docker,image-resize,50,11,200,22304,68.475300,
docker,image-resize,50,12,200,22304,51.955100,
docker,image-resize,50,13,200,22304,29.641300,
docker,image-resize,50,14,200,22304,55.590600,
docker,image-resize,50,15,200,22304,44.954800,
docker,image-resize,50,16,200,22304,46.866100,
docker,image-resize,50,17,200,22304,61.185700,
docker,image-resize,50,18,200,22304,56.528000,
docker,image-resize,50,19,200,22304,45.975300,
docker,image-resize,50,20,200,22304,22.796900,
docker,image-resize,50,21,200,22304,45.813800,
docker,image-resize,50,22,200,22304,52.134000,
docker,image-resize,50,23,200,22304,49.218700,
docker,image-resize,50,24,200,22304,45.565300,
docker,image-resize,50,25,200,22304,45.162700,
docker,image-resize,50,26,200,22304,72.136800,
docker,image-resize,50,27,200,22304,57.263100,
docker,image-resize,50,28,200,22304,52.197700,
docker,image-resize,50,29,200,22304,45.431100,
docker,image-resize,50,30,200,22304,63.609900,
docker,image-resize,50,31,200,22304,42.336700,
docker,image-resize,50,32,200,22304,52.949000,
docker,image-resize,50,33,200,22304,60.682500,
docker,image-resize,50,34,200,22304,55.706100,
docker,image-resize,50,35,200,22304,67.092900,
docker,image-resize,50,36,200,22304,52.955100,
docker,image-resize,50,37,200,22304,56.528800,
docker,image-resize,50,38,200,22304,48.115400,
docker,image-resize,50,39,200,22304,41.131700,
docker,image-resize,50,40,200,22304,66.815600,
docker,image-resize,50,41,200,22304,70.111200,
docker,image-resize,50,42,200,22304,49.630700,
docker,image-resize,50,43,200,22304,50.652600,
docker,image-resize,50,44,200,22304,51.156900,
docker,image-resize,50,45,200,22304,52.133000,
docker,image-resize,50,46,200,22304,47.084500,
docker,image-resize,50,47,200,22304,49.601300,
docker,image-resize,50,48,200,22304,50.505700,
docker,image-resize,50,49,200,22304,56.088500,
docker,image-resize,50,50,200,22304,55.035600,
docker,image-resize,50,51,200,22304,50.343100,
docker,image-resize,50,52,200,22304,39.016800,
docker,image-resize,50,53,200,22304,51.276400,
docker,image-resize,50,54,200,22304,59.291100,
docker,image-resize,50,55,200,22304,46.885400,
docker,image-resize,50,56,200,22304,51.573100,
docker,image-resize,50,57,200,22304,51.006700,
docker,image-resize,50,58,200,22304,48.432700,
docker,image-resize,50,59,200,22304,70.104700,
docker,image-resize,50,60,200,22304,58.106100,
docker,image-resize,50,61,200,22304,48.196900,
docker,image-resize,50,62,200,22304,55.339700,
docker,image-resize,50,63,200,22304,47.596600,
docker,image-resize,50,64,200,22304,49.204000,
docker,image-resize,50,65,200,22304,55.288300,
docker,image-resize,50,66,200,22304,56.178200,
docker,image-resize,50,67,200,22304,57.599000,
docker,image-resize,50,68,200,22304,56.913700,
docker,image-resize,50,69,200,22304,59.756700,
docker,image-resize,50,70,200,22304,52.982400,
docker,image-resize,50,71,200,22304,72.680900,
docker,image-resize,50,72,200,22304,77.124600,
docker,image-resize,50,73,200,22304,73.744200,
docker,image-resize,50,74,200,22304,51.053500,
docker,image-resize,50,75,200,22304,72.507700,
docker,image-resize,50,76,200,22304,69.114900,
docker,image-resize,50,77,200,22304,67.355100,
docker,image-resize,50,78,200,22304,52.267800,
docker,image-resize,50,79,200,22304,73.988100,
docker,image-resize,50,80,200,22304,72.151000,
docker,image-resize,50,81,200,22304,53.624200,
docker,image-resize,50,82,200,22304,78.378100,
docker,image-resize,50,83,200,22304,70.405300,
docker,image-resize,50,84,200,22304,64.605200,
docker,image-resize,50,85,200,22304,60.653900,
docker,image-resize,50,86,200,22304,62.876000,
docker,image-resize,50,87,200,22304,67.278100,
docker,image-resize,50,88,200,22304,66.077300,
docker,image-resize,50,89,200,22304,52.536600,
docker,image-resize,50,90,200,22304,79.464600,
docker,image-resize,50,91,200,22304,55.805000,
docker,image-resize,50,92,200,22304,69.737100,
docker,image-resize,50,93,200,22304,70.882600,
docker,image-resize,50,94,200,22304,72.028400,
docker,image-resize,50,95,200,22304,69.935500,
docker,image-resize,50,96,200,22304,56.456600,
docker,image-resize,50,97,200,22304,62.764600,
docker,image-resize,50,98,200,22304,71.667000,
docker,image-resize,50,99,200,22304,57.140600,
docker,image-resize,50,100,200,22304,74.768200,
